issue_id,bug_type,subsystems,dirctories,files,num_developer,num_unique_change,add_line,delete_line,churns,OpenToLastCommit_min,OpenToResolved_min,OpenToLastCommit_Days,OpenToResolved_Days,OpenToLastCommit_Hour,OpenToResolved_Hour
1365,Performance,3,5,5,45,82,78,62,140,182,23528,0,16,3.0333333333,392.1333333333
1370,Surprising,1,1,2,15,21,62,15,77,266,16029,0,11,4.4333333333,267.15
1370,Performance,1,1,2,15,21,62,15,77,266,16029,0,11,4.4333333333,267.15
1372,Surprising,1,1,1,14,11,5,5,10,725,43518,0,30,12.0833333333,725.3
1377,Surprising,1,1,1,14,7,8,10,18,213,12865,0,8,3.55,214.4166666667
1383,Normal,1,1,1,15,3,12,9,21,202,12214,0,8,3.3666666667,203.5666666667
1388,Surprising,1,2,2,15,15,25,10,35,190,11510,0,7,3.1666666667,191.8333333333
1388,Breakage,1,2,2,15,15,25,10,35,190,11510,0,7,3.1666666667,191.8333333333
1391,Normal,1,4,4,16,151,187,58,245,600,36017,0,25,10,600.2833333333
1397,Normal,1,2,4,16,7,127,19,146,60,3699,0,2,1,61.65
1399,Normal,2,2,2,32,34,5,0,5,4708,282482,3,196,78.4666666667,4708.0333333333
1400,Normal,1,2,2,16,53,50,17,67,47,2883,0,2,0.7833333333,48.05
1401,Normal,1,1,1,14,4,2,1,3,20,1273,0,0,0.3333333333,21.2166666667
1402,Normal,1,1,1,15,9,1,1,2,34,2071,0,1,0.5666666667,34.5166666667
1423,Breakage,1,1,1,14,5,3,4,7,212,12749,0,8,3.5333333333,212.4833333333
1434,Normal,1,2,2,16,55,25,3,28,100,6035,0,4,1.6666666667,100.5833333333
1438,Performance,1,2,2,16,76,87,84,171,89,5360,0,3,1.4833333333,89.3333333333
1442,Normal,1,1,1,16,35,1,1,2,0,3,0,0,0,0.05
1445,Dormant,1,1,1,15,15,27,24,51,0,19,0,0,0,0.3166666667
1462,Normal,2,2,2,29,77,4,4,8,0,52,0,0,0,0.8666666667
1473,Normal,1,2,4,17,12,129,4,133,1509,90594,1,62,25.15,1509.9
1483,Dormant,1,2,3,18,67,67,22,89,7247,434887,5,302,120.7833333333,7248.1166666667
1496,Normal,4,4,5,59,11,103,40,143,3861,231712,2,160,64.35,3861.8666666667
1499,Normal,1,1,1,16,5,3,2,5,23,1386,0,0,0.3833333333,23.1
1501,Normal,1,1,1,16,18,2,1,3,5,307,0,0,0.0833333333,5.1166666667
1504,Breakage,2,2,2,34,13,3,3,6,5191,311531,3,216,86.5166666667,5192.1833333333
1507,Breakage,1,2,9,17,8,91,10,101,676,40581,0,28,11.2666666667,676.35
1512,Normal,4,6,15,34,32,80,66,146,184,11047,0,7,3.0666666667,184.1166666667
1607,Dormant,1,1,1,17,1,7,9,16,16,994,0,0,0.2666666667,16.5666666667
1607,Performance,1,1,1,17,1,7,9,16,16,994,0,0,0.2666666667,16.5666666667
1643,Dormant,1,1,1,17,1,38,28,66,25,1525,0,1,0.4166666667,25.4166666667
1645,Normal,1,1,1,17,7,27,7,34,12,1047,0,0,0.2,17.45
1648,Normal,1,1,1,17,2,51,49,100,3095,185721,2,128,51.5833333333,3095.35
1667,Surprising,1,1,1,17,4,77,3,80,480,28843,0,20,8,480.7166666667
1667,Dormant,1,1,1,17,4,77,3,80,480,28843,0,20,8,480.7166666667
1667,Performance,1,1,1,17,4,77,3,80,480,28843,0,20,8,480.7166666667
1669,Surprising,1,2,2,17,1,122,3,125,41,2515,0,1,0.6833333333,41.9166666667
1669,Dormant,1,2,2,17,1,122,3,125,41,2515,0,1,0.6833333333,41.9166666667
1679,Surprising,1,1,1,17,6,1,1,2,0,50790,0,35,0,846.5
1679,Performance,1,1,1,17,6,1,1,2,0,50790,0,35,0,846.5
1682,Surprising,1,1,1,17,3,2,2,4,1,79,0,0,0.0166666667,1.3166666667
1684,Surprising,1,2,2,17,5,111,8,119,183,10999,0,7,3.05,183.3166666667
1684,Performance,1,2,2,17,5,111,8,119,183,10999,0,7,3.05,183.3166666667
1694,Normal,1,2,2,17,6,20,3,23,48,2905,0,2,0.8,48.4166666667
1705,Surprising,1,1,1,17,2,5,2,7,72,4351,0,3,1.2,72.5166666667
1706,Normal,2,3,3,34,14,16,10,26,33,1936,0,1,0.55,32.2666666667
1714,Normal,1,1,1,17,3,12,9,21,0,26,0,0,0,0.4333333333
1719,Normal,1,1,1,17,6,13,8,21,2201,132069,1,91,36.6833333333,2201.15
1730,Normal,1,2,2,17,2,113,101,214,586,35204,0,24,9.7666666667,586.7333333333
1754,Surprising,1,1,1,17,3,2,1,3,1614,96883,1,67,26.9,1614.7166666667
1755,Normal,1,1,1,17,3,24,17,41,127,7647,0,5,2.1166666667,127.45
1756,Surprising,1,1,1,17,2,14,7,21,96,5806,0,4,1.6,96.7666666667
1777,Performance,1,1,1,17,1,2,1,3,2,146,0,0,0.0333333333,2.4333333333
1780,Normal,2,2,2,34,6,5,2,7,19,1176,0,0,0.3166666667,19.6
1788,Normal,1,1,1,17,7,5,3,8,123,30306,0,21,2.05,505.1
1794,Normal,1,1,1,17,2,23,10,33,1989,119449,1,82,33.15,1990.8166666667
1806,Normal,1,2,2,17,4,13,3,16,80,4843,0,3,1.3333333333,80.7166666667
1816,Normal,1,1,1,17,6,45,37,82,783,35907,0,24,13.05,598.45
1845,Normal,1,1,1,18,11,14,1,15,53,3233,0,2,0.8833333333,53.8833333333
1855,Normal,1,1,1,18,5,3,3,6,2918,175199,2,121,48.6333333333,2919.9833333333
1857,Dormant,1,2,2,18,6,85,0,85,0,10,0,0,0,0.1666666667
1857,Performance,1,2,2,18,6,85,0,85,0,10,0,0,0,0.1666666667
1868,Dormant,2,4,8,34,10,116,116,232,17,98981,0,68,0.2833333333,1649.6833333333
1871,Normal,2,2,2,34,15,8,1,9,557,33513,0,23,9.2833333333,558.55
1886,Normal,2,3,3,36,28,61,16,77,958,1220851,0,847,15.9666666667,20347.5166666667
1894,Normal,2,5,12,23,142,275,127,402,18411,1104479,12,766,306.85,18407.9833333333
1897,Normal,1,2,6,18,5,339,196,535,5618,337131,3,234,93.6333333333,5618.85
1898,Normal,1,1,1,17,2,24,8,32,236,14224,0,9,3.9333333333,237.0666666667
1903,Normal,1,1,1,18,9,4,1,5,2,162,0,0,0.0333333333,2.7
1904,Normal,2,2,2,36,13,70,31,101,2,59,0,0,0.0333333333,0.9833333333
1915,Normal,1,1,1,17,2,17,1,18,21,1341,0,0,0.35,22.35
1919,Surprising,3,10,16,18,144,93,96,189,1,270,0,0,0.0166666667,4.5
1919,Dormant,3,10,16,18,144,93,96,189,1,270,0,0,0.0166666667,4.5
1930,Normal,1,2,2,17,3,28,4,32,3,325,0,0,0.05,5.4166666667
1947,Surprising,1,1,3,19,19,4,4,8,15455,927302,10,643,257.5833333333,15455.0333333333
1954,Normal,1,1,1,18,38,2,2,4,66,4058,0,2,1.1,67.6333333333
1960,Normal,1,1,1,17,23,3,1,4,3816,228998,2,159,63.6,3816.6333333333
1985,Normal,2,2,2,38,50,6,5,11,14789,887397,10,616,246.4833333333,14789.95
2015,Normal,1,2,5,17,1,333,48,381,2041,122507,1,85,34.0166666667,2041.7833333333
2024,Normal,1,1,1,17,22,1,0,1,2391,143482,1,99,39.85,2391.3666666667
2048,Normal,2,2,2,34,3,11,7,18,147,8924,0,6,2.45,148.7333333333
2049,Normal,1,2,2,18,61,39,6,45,751,45141,0,31,12.5166666667,752.35
2050,Normal,1,1,1,17,1,4,2,6,0,10,0,0,0,0.1666666667
2057,Normal,1,2,3,17,1,200,6,206,68,4168,0,2,1.1333333333,69.4666666667
2063,Normal,1,1,1,18,49,5,0,5,25,1593,0,1,0.4166666667,26.55
2067,Normal,1,1,1,17,1,9,7,16,0,25,0,0,0,0.4166666667
2069,Normal,1,1,1,18,11,0,16,16,1,164,0,0,0.0166666667,2.7333333333
2077,Surprising,1,1,1,17,3,11,14,25,77,4709,0,3,1.2833333333,78.4833333333
2079,Surprising,1,2,6,18,28,94,5,99,0,34,0,0,0,0.5666666667
2079,Dormant,1,2,6,18,28,94,5,99,0,34,0,0,0,0.5666666667
2088,Surprising,11,11,11,17,17,19,11,30,11,726,0,0,0.1833333333,12.1
2096,Surprising,1,1,1,17,1,1,1,2,1,172,0,0,0.0166666667,2.8666666667
2107,Surprising,1,1,1,18,2,11,4,15,168,10148,0,7,2.8,169.1333333333
2114,Normal,1,4,8,18,51,204,19,223,65,4017,0,2,1.0833333333,66.95
2115,Surprising,1,5,5,20,177,14,17,31,12959,777556,8,539,215.9833333333,12959.2666666667
2127,Surprising,1,1,1,17,13,2,6,8,188,160293,0,111,3.1333333333,2671.55
2127,Performance,1,1,1,17,13,2,6,8,188,160293,0,111,3.1333333333,2671.55
2134,Surprising,1,2,6,18,24,230,1,231,797,47869,0,33,13.2833333333,797.8166666667
2140,Normal,1,1,1,17,1,5,0,5,5,395,0,0,0.0833333333,6.5833333333
2151,Surprising,1,1,1,17,1,4,1,5,1,175,0,0,0.0166666667,2.9166666667
2161,Surprising,1,1,1,18,5,27,11,38,768,46082,0,32,12.8,768.0333333333
2166,Surprising,1,1,1,18,22,22,0,22,14,400,0,0,0.2333333333,6.6666666667
2173,Normal,1,1,1,15,10,1,1,2,0,28,0,0,0,0.4666666667
2174,Surprising,1,1,1,18,25,38,21,59,503,30179,0,20,8.3833333333,502.9833333333
2175,Normal,1,1,1,17,4,8,3,11,487,29220,0,20,8.1166666667,487
2183,Normal,1,1,1,18,7,3,5,8,428,25710,0,17,7.1333333333,428.5
2191,Dormant,2,2,2,36,13,15,7,22,22,14,0,0,0.3666666667,0.2333333333
2191,Security,2,2,2,36,13,15,7,22,22,14,0,0,0.3666666667,0.2333333333
